Date,burger_sales,Instagram_Cost,Bing_Cost,Facebook_Cost,Google_Cost,Pinterest_Cost,Tiktok Cost
2020-03-01,1330,561.1,709.1,1634.1,11801.36976,0.0,0.0
2020-03-02,2310,675.8,1650.4,2147.5,14586.704,0.0,0.0
2020-03-03,2890,641.2,1689.7,2188.8,14749.785119999999,0.0,0.0
2020-03-04,2820,0.0,1620.0,0.0,13804.91033,0.0,0.0
2020-03-05,2520,0.0,1425.0,0.0,13248.61893,0.0,0.0
2020-03-06,2620,0.0,1926.6,0.0,12195.36707,0.0,0.0
2020-03-07,2210,0.0,1282.6999999999998,0.0,11166.40613,0.0,0.0
2020-03-08,1800,0.0,1463.5,0.0,11319.521380000002,0.0,0.0
2020-03-09,2580,0.0,1802.8,0.0,17573.34767,0.0,0.0
2020-03-10,3140,0.0,1711.4,0.0,18926.688179999997,0.0,0.0
2020-03-11,2580,663.7,1671.8000000000002,1567.6000000000001,15657.68018,0.0,0.0
2020-03-12,2500,881.9,1627.5,2212.7,17815.03286,0.0,0.0
2020-03-13,2400,869.7,1772.6,1952.1000000000001,13086.070039999999,0.0,0.0
2020-03-14,1600,619.5,1419.4,1380.6999999999998,16189.637750000002,0.0,0.0
2020-03-15,1700,634.7,1167.2,1156.6,15965.81008,0.0,0.0
2020-03-16,2020,604.0,1955.9,2101.2,19123.45389,0.0,0.0
2020-03-17,1920,654.5,1242.2,1999.7,20556.40275,0.0,0.0
2020-03-18,2020,837.2,1800.1,2207.6,20761.96799,0.0,0.0
2020-03-19,1940,842.7,1752.3,2037.8,18879.33248,0.0,0.0
2020-03-20,1810,636.6,1974.9,1564.1,18571.88462,0.0,0.0
2020-03-21,1540,595.7,1577.3999999999999,1335.3,17311.890010000003,0.0,0.0
2020-03-22,1640,642.5,1553.6999999999998,1813.8999999999999,19752.23515,0.0,0.0
2020-03-23,1950,641.2,2230.2,2487.7,23032.01665,0.0,0.0
2020-03-24,2050,588.6,2241.4,1954.8,23398.03359,0.0,0.0
2020-03-25,2050,575.8,1606.1000000000001,2104.8,16137.51871,0.0,0.0
2020-03-26,1660,0.0,0.0,1683.0,7479.221589999999,0.0,0.0
2020-03-27,1570,0.0,0.0,1885.9,9442.50546,0.0,0.0
2020-03-28,1180,0.0,0.0,1919.1999999999998,5631.78088,0.0,0.0
2020-03-29,1280,0.0,0.0,1424.1,4606.83519,0.0,0.0
2020-03-30,1430,0.0,0.0,955.6,4668.82616,0.0,0.0
2020-03-31,1620,0.0,0.0,660.0,2987.55387,0.0,0.0
2020-04-01,1440,0.0,0.0,685.0,3159.6655400000004,0.0,0.0
2020-04-02,1580,0.0,0.0,682.9,2921.12929,0.0,0.0
2020-04-03,1710,0.0,0.0,665.8,3297.10261,0.0,0.0
2020-04-04,1610,0.0,0.0,689.0,2853.89493,0.0,0.0
2020-04-05,1090,0.0,0.0,689.5,2683.35712,0.0,0.0
2020-04-06,1740,0.0,0.0,680.6,3241.7438899999997,0.0,0.0
2020-04-07,1830,0.0,0.0,672.7,3299.28044,0.0,0.0
